,incident_nb,quarter,Crime_nb,CATEGORIE_Infractions entrainant la mort,CATEGORIE_Introduction,CATEGORIE_Méfait,CATEGORIE_Vol dans / sur véhicule à moteur,CATEGORIE_Vol de véhicule à moteur,CATEGORIE_Vols qualifiés,Grid,Caserne,Count,Avg_ETAGE_HORS,Avg_ANNEE_CONS,Mode_CATEGORIE_LIBELLE_UT_Autres activités d'impression commerciale-Régulier,Mode_CATEGORIE_LIBELLE_UT_Immeuble commercial-Régulier,Mode_CATEGORIE_LIBELLE_UT_Logement-Condominium,Mode_CATEGORIE_LIBELLE_UT_Logement-Régulier,"Mode_CATEGORIE_LIBELLE_UT_Service de garderie (prématernelle, moins de 50 % de poupons)-Régulier",Avg_Pop__Densi,Avg_Income___T,Avg_Income___2,Avg_Income___3,Avg_Housing___,Avg_Education_
10578,2,2015 Q2,1,0,0,0,0,0,1,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10579,1,2015 Q3,3,0,1,0,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10580,1,2015 Q3,1,0,0,1,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10581,1,2015 Q3,1,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10582,1,2015 Q3,1,0,0,0,0,1,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10583,1,2015 Q3,1,0,0,0,0,0,1,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10584,2,2016 Q2,2,0,0,1,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10585,2,2016 Q2,1,0,0,0,0,1,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10586,3,2016 Q3,4,0,1,0,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10587,3,2016 Q3,2,0,0,1,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10588,3,2016 Q3,1,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10589,2,2016 Q4,1,0,0,0,0,1,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10590,2,2017 Q2,1,0,1,0,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10591,2,2017 Q2,1,0,0,1,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10592,2,2017 Q2,2,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10593,1,2017 Q3,2,0,1,0,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10594,1,2017 Q3,3,0,0,1,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10595,1,2017 Q3,5,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10596,1,2017 Q3,2,0,0,0,0,0,1,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10597,2,2017 Q4,2,0,1,0,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10598,2,2017 Q4,2,0,0,1,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10599,2,2017 Q4,3,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10600,2,2018 Q1,1,0,0,0,0,0,1,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10601,3,2018 Q3,1,0,1,0,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10602,3,2018 Q3,2,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10603,3,2019 Q1,1,0,1,0,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10604,2,2019 Q2,1,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10605,2,2019 Q4,2,0,0,0,0,1,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10606,2,2020 Q1,2,0,1,0,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10607,2,2020 Q1,1,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10608,2,2020 Q1,1,0,0,0,0,0,1,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10609,2,2020 Q2,1,0,0,1,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10610,2,2020 Q2,2,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10611,2,2020 Q2,1,0,0,0,0,0,1,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10612,3,2020 Q4,1,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10613,5,2021 Q2,1,0,0,1,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10614,5,2021 Q2,1,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10615,2,2021 Q3,1,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10616,1,2022 Q1,1,0,0,1,0,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10617,1,2022 Q1,1,0,0,0,1,0,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10618,1,2022 Q1,2,0,0,0,0,1,0,Caserne 46 Grid0_2,Caserne 46,3,2,1957,0,0,0,1,0,7147.77,483.5,100,71.86,246.5,480
10619,15,2015 Q1,7,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10620,15,2015 Q1,7,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10621,15,2015 Q1,3,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10622,15,2015 Q1,1,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10623,15,2015 Q1,1,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10624,17,2015 Q2,8,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10625,17,2015 Q2,7,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10626,17,2015 Q2,2,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10627,17,2015 Q2,1,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10628,17,2015 Q2,2,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10629,21,2015 Q3,1,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10630,21,2015 Q3,4,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10631,21,2015 Q3,1,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10632,12,2015 Q4,11,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10633,12,2015 Q4,5,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10634,12,2015 Q4,2,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10635,10,2016 Q1,10,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10636,10,2016 Q1,2,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10637,10,2016 Q1,6,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10638,10,2016 Q1,2,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10639,17,2016 Q2,9,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10640,17,2016 Q2,6,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10641,17,2016 Q2,1,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10642,17,2016 Q2,4,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10643,8,2016 Q3,6,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10644,8,2016 Q3,8,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10645,8,2016 Q3,7,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10646,8,2016 Q3,1,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10647,8,2016 Q3,1,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10648,21,2016 Q4,5,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10649,21,2016 Q4,2,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10650,21,2016 Q4,2,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10651,21,2016 Q4,1,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10652,18,2017 Q1,10,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10653,18,2017 Q1,9,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10654,18,2017 Q1,5,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10655,18,2017 Q1,4,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10656,18,2017 Q1,2,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10657,11,2017 Q2,11,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10658,11,2017 Q2,7,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10659,11,2017 Q2,8,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10660,11,2017 Q2,4,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10661,11,2017 Q2,1,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10662,15,2017 Q3,15,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10663,15,2017 Q3,3,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10664,15,2017 Q3,27,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10665,15,2017 Q3,3,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10666,15,2017 Q3,2,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10667,25,2017 Q4,13,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10668,25,2017 Q4,9,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10669,25,2017 Q4,3,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10670,25,2017 Q4,3,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10671,25,2017 Q4,3,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10672,22,2018 Q1,4,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10673,22,2018 Q1,5,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10674,22,2018 Q1,4,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10675,22,2018 Q1,3,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10676,22,2018 Q1,2,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10677,14,2018 Q2,7,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10678,14,2018 Q2,6,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10679,14,2018 Q2,1,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10680,14,2018 Q2,1,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10681,18,2018 Q3,2,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10682,18,2018 Q3,7,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10683,18,2018 Q3,7,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10684,18,2018 Q3,3,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10685,18,2018 Q3,1,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10686,15,2018 Q4,22,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10687,15,2018 Q4,5,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10688,15,2018 Q4,4,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10689,15,2018 Q4,3,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10690,15,2018 Q4,1,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10691,15,2019 Q1,4,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10692,15,2019 Q1,3,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10693,15,2019 Q1,2,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10694,15,2019 Q1,1,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10695,15,2019 Q1,1,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10696,13,2019 Q2,7,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10697,13,2019 Q2,5,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10698,13,2019 Q2,1,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10699,16,2019 Q3,3,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10700,16,2019 Q3,4,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10701,16,2019 Q3,2,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10702,16,2019 Q3,2,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10703,16,2019 Q3,2,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10704,16,2019 Q4,6,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10705,16,2019 Q4,5,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10706,16,2019 Q4,2,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10707,16,2019 Q4,1,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10708,16,2019 Q4,4,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10709,14,2020 Q1,1,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10710,14,2020 Q1,1,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10711,14,2020 Q1,1,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10712,14,2020 Q1,2,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10713,21,2020 Q2,1,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10714,21,2020 Q2,3,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10715,21,2020 Q2,2,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10716,21,2020 Q2,1,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10717,21,2020 Q2,1,0,0,0,0,0,1,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10718,15,2020 Q3,10,0,1,0,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10719,15,2020 Q3,4,0,0,1,0,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10720,15,2020 Q3,5,0,0,0,1,0,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
10721,15,2020 Q3,1,0,0,0,0,1,0,Caserne 46 Grid1_1,Caserne 46,9,2,1954.375,0,0,0,1,0,9705.359259,490.9259259,100,68.71111111,265.5555556,501.6666667
