Key,Count,quarter
Caserne 44 Grid3_4,9,2021 Q3
Caserne 44 Grid3_4,11,2021 Q4
Caserne 44 Grid3_4,8,2022 Q1
Caserne 44 Grid3_4,7,2022 Q2
Caserne 44 Grid3_5,1,2016 Q4
Caserne 44 Grid3_5,1,2017 Q1
Caserne 44 Grid3_5,1,2017 Q3
Caserne 44 Grid4_2,2,2015 Q1
Caserne 44 Grid4_2,4,2015 Q2
Caserne 44 Grid4_2,1,2015 Q3
Caserne 44 Grid4_2,4,2016 Q1
Caserne 44 Grid4_2,3,2016 Q2
Caserne 44 Grid4_2,2,2016 Q4
Caserne 44 Grid4_2,2,2017 Q1
Caserne 44 Grid4_2,1,2017 Q2
Caserne 44 Grid4_2,3,2017 Q4
Caserne 44 Grid4_2,1,2018 Q1
Caserne 44 Grid4_2,3,2018 Q2
Caserne 44 Grid4_2,4,2018 Q3
Caserne 44 Grid4_2,1,2018 Q4
Caserne 44 Grid4_2,3,2019 Q2
Caserne 44 Grid4_2,5,2019 Q3
Caserne 44 Grid4_2,2,2019 Q4
Caserne 44 Grid4_2,3,2020 Q2
Caserne 44 Grid4_2,1,2020 Q4
Caserne 44 Grid4_2,1,2021 Q2
Caserne 44 Grid4_2,1,2021 Q4
Caserne 44 Grid4_2,2,2022 Q2
Caserne 44 Grid4_3,3,2016 Q1
Caserne 44 Grid4_3,1,2016 Q4
Caserne 44 Grid4_3,4,2017 Q1
Caserne 44 Grid4_3,2,2017 Q2
Caserne 44 Grid4_3,2,2018 Q1
Caserne 44 Grid4_3,3,2018 Q2
Caserne 44 Grid4_3,1,2018 Q4
Caserne 44 Grid4_3,1,2019 Q1
Caserne 44 Grid4_3,2,2019 Q2
Caserne 44 Grid4_3,1,2019 Q4
Caserne 44 Grid4_3,1,2020 Q1
Caserne 44 Grid4_3,3,2020 Q3
Caserne 44 Grid4_3,1,2020 Q4
Caserne 44 Grid4_3,1,2021 Q2
Caserne 44 Grid4_3,2,2022 Q1
Caserne 44 Grid4_3,2,2022 Q2
Caserne 44 Grid4_4,2,2015 Q1
Caserne 44 Grid4_4,1,2015 Q2
Caserne 44 Grid4_4,1,2016 Q4
Caserne 44 Grid4_4,1,2017 Q1
Caserne 44 Grid4_4,1,2017 Q2
Caserne 44 Grid4_4,1,2017 Q3
Caserne 44 Grid4_4,3,2018 Q4
Caserne 44 Grid4_4,1,2019 Q3
Caserne 44 Grid4_4,1,2020 Q2
Caserne 44 Grid4_4,2,2020 Q3
Caserne 44 Grid4_4,1,2020 Q4
Caserne 44 Grid4_4,1,2021 Q1
Caserne 44 Grid4_4,1,2021 Q2
Caserne 44 Grid4_4,4,2021 Q4
Caserne 44 Grid4_4,2,2022 Q1
Caserne 44 Grid4_4,1,2022 Q2
Caserne 44 Grid4_5,1,2015 Q4
Caserne 44 Grid4_5,1,2016 Q4
Caserne 44 Grid4_5,1,2017 Q2
Caserne 44 Grid4_5,1,2017 Q3
Caserne 44 Grid4_5,1,2017 Q4
Caserne 44 Grid4_5,2,2018 Q2
Caserne 44 Grid4_5,1,2018 Q4
Caserne 44 Grid4_5,2,2019 Q1
Caserne 44 Grid4_5,1,2019 Q2
Caserne 44 Grid4_5,1,2021 Q1
Caserne 44 Grid4_5,1,2021 Q2
Caserne 44 Grid4_5,1,2021 Q3
Caserne 44 Grid4_5,1,2021 Q4
Caserne 44 Grid4_5,2,2022 Q2
Caserne 45 Grid0_0,10,2015 Q1
Caserne 45 Grid0_0,9,2015 Q2
Caserne 45 Grid0_0,15,2015 Q3
Caserne 45 Grid0_0,10,2015 Q4
Caserne 45 Grid0_0,10,2016 Q1
Caserne 45 Grid0_0,10,2016 Q2
Caserne 45 Grid0_0,9,2016 Q3
Caserne 45 Grid0_0,11,2016 Q4
Caserne 45 Grid0_0,7,2017 Q1
Caserne 45 Grid0_0,17,2017 Q2
Caserne 45 Grid0_0,16,2017 Q3
Caserne 45 Grid0_0,7,2017 Q4
Caserne 45 Grid0_0,8,2018 Q1
Caserne 45 Grid0_0,11,2018 Q2
Caserne 45 Grid0_0,11,2018 Q3
Caserne 45 Grid0_0,7,2018 Q4
Caserne 45 Grid0_0,4,2019 Q1
Caserne 45 Grid0_0,8,2019 Q2
Caserne 45 Grid0_0,10,2019 Q3
Caserne 45 Grid0_0,5,2019 Q4
Caserne 45 Grid0_0,3,2020 Q1
Caserne 45 Grid0_0,2,2020 Q2
Caserne 45 Grid0_0,8,2020 Q3
Caserne 45 Grid0_0,5,2020 Q4
Caserne 45 Grid0_0,3,2021 Q1
Caserne 45 Grid0_0,6,2021 Q2
Caserne 45 Grid0_0,15,2021 Q3
Caserne 45 Grid0_0,10,2021 Q4
Caserne 45 Grid0_0,8,2022 Q1
Caserne 45 Grid0_0,8,2022 Q2
Caserne 45 Grid0_1,7,2015 Q1
Caserne 45 Grid0_1,11,2015 Q2
Caserne 45 Grid0_1,18,2015 Q3
Caserne 45 Grid0_1,17,2015 Q4
Caserne 45 Grid0_1,11,2016 Q1
Caserne 45 Grid0_1,6,2016 Q2
Caserne 45 Grid0_1,10,2016 Q3
Caserne 45 Grid0_1,12,2016 Q4
Caserne 45 Grid0_1,17,2017 Q1
Caserne 45 Grid0_1,19,2017 Q2
Caserne 45 Grid0_1,8,2017 Q3
Caserne 45 Grid0_1,12,2017 Q4
Caserne 45 Grid0_1,2,2018 Q1
Caserne 45 Grid0_1,5,2018 Q2
Caserne 45 Grid0_1,5,2018 Q3
Caserne 45 Grid0_1,3,2018 Q4
Caserne 45 Grid0_1,11,2019 Q1
Caserne 45 Grid0_1,7,2019 Q2
Caserne 45 Grid0_1,5,2019 Q3
Caserne 45 Grid0_1,2,2019 Q4
Caserne 45 Grid0_1,6,2020 Q1
Caserne 45 Grid0_1,4,2020 Q2
Caserne 45 Grid0_1,7,2020 Q3
Caserne 45 Grid0_1,5,2020 Q4
Caserne 45 Grid0_1,12,2021 Q1
Caserne 45 Grid0_1,7,2021 Q2
Caserne 45 Grid0_1,2,2021 Q3
Caserne 45 Grid0_1,11,2021 Q4
Caserne 45 Grid0_1,11,2022 Q1
Caserne 45 Grid0_1,8,2022 Q2
Caserne 45 Grid1_0,3,2015 Q1
Caserne 45 Grid1_0,3,2015 Q2
Caserne 45 Grid1_0,1,2015 Q3
Caserne 45 Grid1_0,3,2015 Q4
Caserne 45 Grid1_0,2,2016 Q1
Caserne 45 Grid1_0,3,2016 Q2
Caserne 45 Grid1_0,4,2016 Q4
Caserne 45 Grid1_0,1,2017 Q1
Caserne 45 Grid1_0,5,2017 Q2
Caserne 45 Grid1_0,1,2017 Q4
Caserne 45 Grid1_0,1,2018 Q1
Caserne 45 Grid1_0,1,2018 Q2
Caserne 45 Grid1_0,3,2018 Q4
Caserne 45 Grid1_0,5,2019 Q2
Caserne 45 Grid1_0,4,2019 Q3
Caserne 45 Grid1_0,1,2019 Q4
Caserne 45 Grid1_0,1,2020 Q1
Caserne 45 Grid1_0,1,2020 Q2
Caserne 45 Grid1_0,8,2020 Q4
Caserne 45 Grid1_0,2,2021 Q2
Caserne 45 Grid1_0,4,2021 Q3
Caserne 45 Grid1_0,1,2021 Q4
Caserne 45 Grid1_0,4,2022 Q2
Caserne 45 Grid1_1,48,2015 Q1
Caserne 45 Grid1_1,42,2015 Q2
Caserne 45 Grid1_1,44,2015 Q3
Caserne 45 Grid1_1,42,2015 Q4
Caserne 45 Grid1_1,18,2016 Q1
Caserne 45 Grid1_1,32,2016 Q2
Caserne 45 Grid1_1,34,2016 Q3
Caserne 45 Grid1_1,56,2016 Q4
Caserne 45 Grid1_1,37,2017 Q1
Caserne 45 Grid1_1,76,2017 Q2
Caserne 45 Grid1_1,32,2017 Q3
Caserne 45 Grid1_1,73,2017 Q4
Caserne 45 Grid1_1,32,2018 Q1
Caserne 45 Grid1_1,30,2018 Q2
Caserne 45 Grid1_1,23,2018 Q3
Caserne 45 Grid1_1,32,2018 Q4
Caserne 45 Grid1_1,23,2019 Q1
Caserne 45 Grid1_1,22,2019 Q2
Caserne 45 Grid1_1,34,2019 Q3
Caserne 45 Grid1_1,33,2019 Q4
Caserne 45 Grid1_1,20,2020 Q1
Caserne 45 Grid1_1,22,2020 Q2
Caserne 45 Grid1_1,30,2020 Q3
Caserne 45 Grid1_1,28,2020 Q4
Caserne 45 Grid1_1,22,2021 Q1
Caserne 45 Grid1_1,25,2021 Q2
Caserne 45 Grid1_1,47,2021 Q3
Caserne 45 Grid1_1,23,2021 Q4
Caserne 45 Grid1_1,22,2022 Q1
Caserne 45 Grid1_1,25,2022 Q2
Caserne 45 Grid2_0,4,2015 Q2
Caserne 45 Grid2_0,5,2015 Q3
Caserne 45 Grid2_0,1,2016 Q1
Caserne 45 Grid2_0,1,2016 Q2
Caserne 45 Grid2_0,1,2016 Q4
Caserne 45 Grid2_0,1,2017 Q2
Caserne 45 Grid2_0,3,2017 Q3
Caserne 45 Grid2_0,2,2018 Q1
Caserne 45 Grid2_0,1,2018 Q2
Caserne 45 Grid2_0,1,2019 Q1
Caserne 45 Grid2_0,1,2019 Q2
Caserne 45 Grid2_0,1,2019 Q3
Caserne 45 Grid2_0,3,2021 Q2
Caserne 45 Grid2_0,2,2021 Q4
Caserne 45 Grid2_0,3,2022 Q1
Caserne 45 Grid2_1,2,2015 Q1
Caserne 45 Grid2_1,2,2015 Q2
Caserne 45 Grid2_1,2,2015 Q3
Caserne 45 Grid2_1,3,2015 Q4
Caserne 45 Grid2_1,2,2016 Q1
Caserne 45 Grid2_1,3,2016 Q2
Caserne 45 Grid2_1,1,2016 Q3
Caserne 45 Grid2_1,3,2016 Q4
Caserne 45 Grid2_1,3,2017 Q1
Caserne 45 Grid2_1,2,2017 Q3
Caserne 45 Grid2_1,5,2017 Q4
Caserne 45 Grid2_1,2,2018 Q1
Caserne 45 Grid2_1,2,2018 Q2
Caserne 45 Grid2_1,1,2018 Q4
Caserne 45 Grid2_1,1,2019 Q3
Caserne 45 Grid2_1,1,2019 Q4
Caserne 45 Grid2_1,1,2020 Q1
Caserne 45 Grid2_1,4,2020 Q4
Caserne 45 Grid2_1,3,2021 Q1
Caserne 45 Grid2_1,2,2021 Q2
Caserne 45 Grid2_1,6,2021 Q3
Caserne 45 Grid2_1,2,2021 Q4
Caserne 45 Grid2_1,1,2022 Q1
Caserne 45 Grid2_1,2,2022 Q2
Caserne 46 Grid0_0,6,2015 Q1
Caserne 46 Grid0_0,1,2015 Q2
Caserne 46 Grid0_0,1,2016 Q2
Caserne 46 Grid0_0,3,2016 Q4
Caserne 46 Grid0_0,2,2017 Q1
Caserne 46 Grid0_0,2,2017 Q2
Caserne 46 Grid0_0,2,2018 Q1
Caserne 46 Grid0_0,1,2018 Q2
Caserne 46 Grid0_0,1,2019 Q4
Caserne 46 Grid0_0,3,2021 Q1
Caserne 46 Grid0_0,2,2021 Q3
Caserne 46 Grid0_0,1,2022 Q1
Caserne 46 Grid0_0,1,2022 Q2
Caserne 46 Grid0_1,12,2015 Q1
Caserne 46 Grid0_1,5,2015 Q2
Caserne 46 Grid0_1,3,2015 Q3
Caserne 46 Grid0_1,5,2015 Q4
Caserne 46 Grid0_1,4,2016 Q1
Caserne 46 Grid0_1,7,2016 Q2
Caserne 46 Grid0_1,5,2016 Q3
Caserne 46 Grid0_1,3,2016 Q4
Caserne 46 Grid0_1,11,2017 Q1
Caserne 46 Grid0_1,15,2017 Q2
Caserne 46 Grid0_1,16,2017 Q3
Caserne 46 Grid0_1,13,2017 Q4
Caserne 46 Grid0_1,13,2018 Q1
Caserne 46 Grid0_1,9,2018 Q2
Caserne 46 Grid0_1,13,2018 Q3
Caserne 46 Grid0_1,18,2018 Q4
Caserne 46 Grid0_1,8,2019 Q1
Caserne 46 Grid0_1,4,2019 Q2
Caserne 46 Grid0_1,9,2019 Q3
Caserne 46 Grid0_1,3,2019 Q4
Caserne 46 Grid0_1,3,2020 Q1
Caserne 46 Grid0_1,4,2020 Q2
Caserne 46 Grid0_1,3,2020 Q3
Caserne 46 Grid0_1,13,2020 Q4
Caserne 46 Grid0_1,7,2021 Q1
Caserne 46 Grid0_1,7,2021 Q2
Caserne 46 Grid0_1,3,2021 Q3
Caserne 46 Grid0_1,8,2021 Q4
Caserne 46 Grid0_1,7,2022 Q1
Caserne 46 Grid0_1,8,2022 Q2
Caserne 46 Grid0_2,7,2015 Q1
Caserne 46 Grid0_2,3,2015 Q2
Caserne 46 Grid0_2,7,2015 Q3
Caserne 46 Grid0_2,3,2015 Q4
Caserne 46 Grid0_2,6,2016 Q1
Caserne 46 Grid0_2,3,2016 Q2
Caserne 46 Grid0_2,7,2016 Q3
Caserne 46 Grid0_2,1,2016 Q4
Caserne 46 Grid0_2,3,2017 Q1
Caserne 46 Grid0_2,4,2017 Q2
Caserne 46 Grid0_2,12,2017 Q3
Caserne 46 Grid0_2,7,2017 Q4
Caserne 46 Grid0_2,1,2018 Q1
Caserne 46 Grid0_2,3,2018 Q3
Caserne 46 Grid0_2,1,2018 Q4
Caserne 46 Grid0_2,1,2019 Q1
Caserne 46 Grid0_2,1,2019 Q2
Caserne 46 Grid0_2,2,2019 Q4
Caserne 46 Grid0_2,4,2020 Q1
Caserne 46 Grid0_2,4,2020 Q2
Caserne 46 Grid0_2,4,2020 Q3
Caserne 46 Grid0_2,1,2020 Q4
Caserne 46 Grid0_2,3,2021 Q1
Caserne 46 Grid0_2,2,2021 Q2
Caserne 46 Grid0_2,1,2021 Q3
Caserne 46 Grid0_2,2,2021 Q4
Caserne 46 Grid0_2,4,2022 Q1
Caserne 46 Grid0_2,4,2022 Q2
Caserne 46 Grid1_0,9,2015 Q1
Caserne 46 Grid1_0,10,2015 Q2
Caserne 46 Grid1_0,10,2015 Q3
Caserne 46 Grid1_0,15,2015 Q4
Caserne 46 Grid1_0,6,2016 Q1
Caserne 46 Grid1_0,9,2016 Q2
Caserne 46 Grid1_0,12,2016 Q3
Caserne 46 Grid1_0,10,2016 Q4
Caserne 46 Grid1_0,10,2017 Q1
Caserne 46 Grid1_0,14,2017 Q2
Caserne 46 Grid1_0,17,2017 Q3
Caserne 46 Grid1_0,13,2017 Q4
Caserne 46 Grid1_0,14,2018 Q1
Caserne 46 Grid1_0,12,2018 Q2
Caserne 46 Grid1_0,9,2018 Q3
Caserne 46 Grid1_0,6,2018 Q4
Caserne 46 Grid1_0,8,2019 Q1
Caserne 46 Grid1_0,10,2019 Q2
Caserne 46 Grid1_0,6,2019 Q3
Caserne 46 Grid1_0,7,2019 Q4
Caserne 46 Grid1_0,15,2020 Q1
Caserne 46 Grid1_0,2,2020 Q2
Caserne 46 Grid1_0,14,2020 Q3
Caserne 46 Grid1_0,5,2020 Q4
Caserne 46 Grid1_0,2,2021 Q1
Caserne 46 Grid1_0,6,2021 Q2
Caserne 46 Grid1_0,17,2021 Q3
Caserne 46 Grid1_0,9,2021 Q4
Caserne 46 Grid1_0,8,2022 Q1
Caserne 46 Grid1_0,6,2022 Q2
Caserne 46 Grid1_1,19,2015 Q1
Caserne 46 Grid1_1,20,2015 Q2
Caserne 46 Grid1_1,6,2015 Q3
Caserne 46 Grid1_1,18,2015 Q4
Caserne 46 Grid1_1,20,2016 Q1
Caserne 46 Grid1_1,20,2016 Q2
Caserne 46 Grid1_1,23,2016 Q3
Caserne 46 Grid1_1,10,2016 Q4
Caserne 46 Grid1_1,30,2017 Q1
Caserne 46 Grid1_1,31,2017 Q2
Caserne 46 Grid1_1,50,2017 Q3
Caserne 46 Grid1_1,31,2017 Q4
Caserne 46 Grid1_1,18,2018 Q1
Caserne 46 Grid1_1,15,2018 Q2
Caserne 46 Grid1_1,20,2018 Q3
Caserne 46 Grid1_1,35,2018 Q4
Caserne 46 Grid1_1,11,2019 Q1
Caserne 46 Grid1_1,13,2019 Q2
Caserne 46 Grid1_1,13,2019 Q3
Caserne 46 Grid1_1,18,2019 Q4
Caserne 46 Grid1_1,5,2020 Q1
Caserne 46 Grid1_1,8,2020 Q2
Caserne 46 Grid1_1,20,2020 Q3
Caserne 46 Grid1_1,12,2020 Q4
Caserne 46 Grid1_1,12,2021 Q1
Caserne 46 Grid1_1,13,2021 Q2
Caserne 46 Grid1_1,24,2021 Q3
Caserne 46 Grid1_1,24,2021 Q4
Caserne 46 Grid1_1,20,2022 Q1
Caserne 46 Grid1_1,18,2022 Q2
Caserne 46 Grid1_2,13,2015 Q1
Caserne 46 Grid1_2,17,2015 Q2
Caserne 46 Grid1_2,14,2015 Q3
Caserne 46 Grid1_2,18,2015 Q4
Caserne 46 Grid1_2,9,2016 Q1
Caserne 46 Grid1_2,17,2016 Q2
Caserne 46 Grid1_2,19,2016 Q3
Caserne 46 Grid1_2,18,2016 Q4
Caserne 46 Grid1_2,17,2017 Q1
Caserne 46 Grid1_2,15,2017 Q2
Caserne 46 Grid1_2,10,2017 Q3
Caserne 46 Grid1_2,12,2017 Q4
Caserne 46 Grid1_2,11,2018 Q1
Caserne 46 Grid1_2,17,2018 Q2
Caserne 46 Grid1_2,4,2018 Q3
Caserne 46 Grid1_2,10,2018 Q4
Caserne 46 Grid1_2,13,2019 Q1
Caserne 46 Grid1_2,8,2019 Q2
Caserne 46 Grid1_2,12,2019 Q3
Caserne 46 Grid1_2,19,2019 Q4
Caserne 46 Grid1_2,6,2020 Q1
Caserne 46 Grid1_2,4,2020 Q2
Caserne 46 Grid1_2,5,2020 Q3
Caserne 46 Grid1_2,9,2020 Q4
Caserne 46 Grid1_2,6,2021 Q1
Caserne 46 Grid1_2,14,2021 Q2
Caserne 46 Grid1_2,14,2021 Q3
Caserne 46 Grid1_2,14,2021 Q4
Caserne 46 Grid1_2,12,2022 Q1
Caserne 46 Grid1_2,4,2022 Q2
Caserne 46 Grid2_0,4,2015 Q1
Caserne 46 Grid2_0,6,2015 Q2
Caserne 46 Grid2_0,7,2015 Q3
Caserne 46 Grid2_0,6,2015 Q4
Caserne 46 Grid2_0,7,2016 Q1
Caserne 46 Grid2_0,6,2016 Q2
Caserne 46 Grid2_0,5,2016 Q3
Caserne 46 Grid2_0,3,2016 Q4
Caserne 46 Grid2_0,1,2017 Q1
Caserne 46 Grid2_0,3,2017 Q2
Caserne 46 Grid2_0,10,2017 Q3
Caserne 46 Grid2_0,5,2017 Q4
Caserne 46 Grid2_0,6,2018 Q1
Caserne 46 Grid2_0,4,2018 Q2
Caserne 46 Grid2_0,4,2018 Q3
Caserne 46 Grid2_0,3,2018 Q4
Caserne 46 Grid2_0,3,2019 Q1
Caserne 46 Grid2_0,9,2019 Q2
Caserne 46 Grid2_0,5,2019 Q3
Caserne 46 Grid2_0,3,2019 Q4
Caserne 46 Grid2_0,6,2020 Q1
Caserne 46 Grid2_0,3,2020 Q2
Caserne 46 Grid2_0,1,2020 Q3
Caserne 46 Grid2_0,1,2020 Q4
Caserne 46 Grid2_0,6,2021 Q1
Caserne 46 Grid2_0,2,2021 Q2
Caserne 46 Grid2_0,5,2021 Q3
Caserne 46 Grid2_0,2,2021 Q4
Caserne 46 Grid2_0,8,2022 Q1
Caserne 46 Grid2_0,2,2022 Q2
Caserne 46 Grid2_1,28,2015 Q1
Caserne 46 Grid2_1,25,2015 Q2
Caserne 46 Grid2_1,20,2015 Q3
Caserne 46 Grid2_1,22,2015 Q4
Caserne 46 Grid2_1,19,2016 Q1
Caserne 46 Grid2_1,23,2016 Q2
Caserne 46 Grid2_1,28,2016 Q3
Caserne 46 Grid2_1,17,2016 Q4
Caserne 46 Grid2_1,18,2017 Q1
Caserne 46 Grid2_1,13,2017 Q2
Caserne 46 Grid2_1,22,2017 Q3
Caserne 46 Grid2_1,23,2017 Q4
Caserne 46 Grid2_1,14,2018 Q1
Caserne 46 Grid2_1,12,2018 Q2
Caserne 46 Grid2_1,21,2018 Q3
Caserne 46 Grid2_1,14,2018 Q4
Caserne 46 Grid2_1,21,2019 Q1
Caserne 46 Grid2_1,19,2019 Q2
Caserne 46 Grid2_1,22,2019 Q3
Caserne 46 Grid2_1,19,2019 Q4
Caserne 46 Grid2_1,15,2020 Q1
Caserne 46 Grid2_1,30,2020 Q2
Caserne 46 Grid2_1,22,2020 Q3
Caserne 46 Grid2_1,11,2020 Q4
Caserne 46 Grid2_1,11,2021 Q1
Caserne 46 Grid2_1,18,2021 Q2
Caserne 46 Grid2_1,20,2021 Q3
Caserne 46 Grid2_1,22,2021 Q4
Caserne 46 Grid2_1,15,2022 Q1
Caserne 46 Grid2_1,13,2022 Q2
Caserne 46 Grid2_2,2,2015 Q1
Caserne 46 Grid2_2,5,2015 Q2
Caserne 46 Grid2_2,4,2015 Q3
Caserne 46 Grid2_2,6,2015 Q4
Caserne 46 Grid2_2,10,2016 Q1
Caserne 46 Grid2_2,4,2016 Q2
Caserne 46 Grid2_2,5,2016 Q3
Caserne 46 Grid2_2,3,2016 Q4
Caserne 46 Grid2_2,3,2017 Q1
Caserne 46 Grid2_2,4,2017 Q2
Caserne 46 Grid2_2,10,2017 Q3
Caserne 46 Grid2_2,6,2017 Q4
Caserne 46 Grid2_2,6,2018 Q1
Caserne 46 Grid2_2,3,2018 Q2
Caserne 46 Grid2_2,2,2018 Q3
Caserne 46 Grid2_2,2,2018 Q4
Caserne 46 Grid2_2,2,2019 Q1
Caserne 46 Grid2_2,5,2019 Q2
Caserne 46 Grid2_2,3,2019 Q3
Caserne 46 Grid2_2,4,2019 Q4
Caserne 46 Grid2_2,6,2020 Q1
Caserne 46 Grid2_2,4,2020 Q2
Caserne 46 Grid2_2,6,2020 Q3
Caserne 46 Grid2_2,5,2020 Q4
Caserne 46 Grid2_2,2,2021 Q1
Caserne 46 Grid2_2,4,2021 Q2
Caserne 46 Grid2_2,6,2021 Q3
Caserne 46 Grid2_2,4,2021 Q4
Caserne 46 Grid2_2,3,2022 Q1
Caserne 46 Grid2_2,2,2022 Q2
Caserne 48 Grid0_0,4,2015 Q2
Caserne 48 Grid0_0,5,2015 Q3
Caserne 48 Grid0_0,2,2016 Q1
Caserne 48 Grid0_0,5,2016 Q3
Caserne 48 Grid0_0,1,2016 Q4
Caserne 48 Grid0_0,9,2017 Q1
Caserne 48 Grid0_0,8,2017 Q2
Caserne 48 Grid0_0,5,2017 Q3
Caserne 48 Grid0_0,2,2017 Q4
Caserne 48 Grid0_0,1,2018 Q1
Caserne 48 Grid0_0,1,2018 Q4
Caserne 48 Grid0_0,1,2019 Q1
Caserne 48 Grid0_0,1,2019 Q3
Caserne 48 Grid0_0,2,2019 Q4
Caserne 48 Grid0_0,3,2020 Q3
Caserne 48 Grid0_0,2,2021 Q1
Caserne 48 Grid0_0,1,2021 Q3
Caserne 48 Grid0_0,1,2022 Q1
Caserne 48 Grid0_0,3,2022 Q2
Caserne 48 Grid0_1,28,2015 Q1
Caserne 48 Grid0_1,25,2015 Q2
Caserne 48 Grid0_1,46,2015 Q3
Caserne 48 Grid0_1,39,2015 Q4
Caserne 48 Grid0_1,23,2016 Q1
Caserne 48 Grid0_1,33,2016 Q2
Caserne 48 Grid0_1,36,2016 Q3
Caserne 48 Grid0_1,38,2016 Q4
Caserne 48 Grid0_1,28,2017 Q1
Caserne 48 Grid0_1,35,2017 Q2
Caserne 48 Grid0_1,36,2017 Q3
Caserne 48 Grid0_1,31,2017 Q4
Caserne 48 Grid0_1,44,2018 Q1
Caserne 48 Grid0_1,21,2018 Q2
Caserne 48 Grid0_1,27,2018 Q3
Caserne 48 Grid0_1,28,2018 Q4
Caserne 48 Grid0_1,10,2019 Q1
Caserne 48 Grid0_1,17,2019 Q2
Caserne 48 Grid0_1,29,2019 Q3
Caserne 48 Grid0_1,34,2019 Q4
Caserne 48 Grid0_1,29,2020 Q1
Caserne 48 Grid0_1,21,2020 Q2
Caserne 48 Grid0_1,19,2020 Q3
Caserne 48 Grid0_1,27,2020 Q4
Caserne 48 Grid0_1,19,2021 Q1
Caserne 48 Grid0_1,23,2021 Q2
Caserne 48 Grid0_1,23,2021 Q3
Caserne 48 Grid0_1,17,2021 Q4
Caserne 48 Grid0_1,26,2022 Q1
Caserne 48 Grid0_1,29,2022 Q2
Caserne 48 Grid0_2,27,2015 Q1
Caserne 48 Grid0_2,30,2015 Q2
Caserne 48 Grid0_2,36,2015 Q3
Caserne 48 Grid0_2,29,2015 Q4
Caserne 48 Grid0_2,16,2016 Q1
Caserne 48 Grid0_2,35,2016 Q2
Caserne 48 Grid0_2,35,2016 Q3
Caserne 48 Grid0_2,62,2016 Q4
Caserne 48 Grid0_2,44,2017 Q1
Caserne 48 Grid0_2,33,2017 Q2
Caserne 48 Grid0_2,34,2017 Q3
Caserne 48 Grid0_2,39,2017 Q4
Caserne 48 Grid0_2,26,2018 Q1
Caserne 48 Grid0_2,38,2018 Q2
Caserne 48 Grid0_2,17,2018 Q3
Caserne 48 Grid0_2,17,2018 Q4
Caserne 48 Grid0_2,20,2019 Q1
Caserne 48 Grid0_2,23,2019 Q2
Caserne 48 Grid0_2,29,2019 Q3
Caserne 48 Grid0_2,34,2019 Q4
Caserne 48 Grid0_2,24,2020 Q1
Caserne 48 Grid0_2,10,2020 Q2
Caserne 48 Grid0_2,28,2020 Q3
Caserne 48 Grid0_2,45,2020 Q4
Caserne 48 Grid0_2,25,2021 Q1
Caserne 48 Grid0_2,34,2021 Q2
Caserne 48 Grid0_2,43,2021 Q3
Caserne 48 Grid0_2,30,2021 Q4
Caserne 48 Grid0_2,22,2022 Q1
Caserne 48 Grid0_2,24,2022 Q2
Caserne 48 Grid1_0,4,2015 Q2
Caserne 48 Grid1_0,3,2015 Q3
Caserne 48 Grid1_0,3,2015 Q4
Caserne 48 Grid1_0,1,2016 Q2
Caserne 48 Grid1_0,3,2016 Q3
Caserne 48 Grid1_0,3,2016 Q4
Caserne 48 Grid1_0,3,2017 Q2
Caserne 48 Grid1_0,1,2018 Q1
Caserne 48 Grid1_0,4,2019 Q2
Caserne 48 Grid1_0,2,2019 Q3
Caserne 48 Grid1_0,2,2020 Q1
Caserne 48 Grid1_0,2,2020 Q2
Caserne 48 Grid1_0,1,2020 Q3
Caserne 48 Grid1_0,7,2021 Q1
Caserne 48 Grid1_0,1,2021 Q2
Caserne 48 Grid1_0,3,2021 Q3
Caserne 48 Grid1_0,2,2022 Q2
Caserne 48 Grid1_1,34,2015 Q1
Caserne 48 Grid1_1,54,2015 Q2
Caserne 48 Grid1_1,44,2015 Q3
Caserne 48 Grid1_1,43,2015 Q4
Caserne 48 Grid1_1,32,2016 Q1
Caserne 48 Grid1_1,34,2016 Q2
Caserne 48 Grid1_1,52,2016 Q3
Caserne 48 Grid1_1,70,2016 Q4
Caserne 48 Grid1_1,41,2017 Q1
Caserne 48 Grid1_1,46,2017 Q2
Caserne 48 Grid1_1,37,2017 Q3
Caserne 48 Grid1_1,46,2017 Q4
Caserne 48 Grid1_1,30,2018 Q1
Caserne 48 Grid1_1,26,2018 Q2
Caserne 48 Grid1_1,22,2018 Q3
Caserne 48 Grid1_1,39,2018 Q4
Caserne 48 Grid1_1,15,2019 Q1
Caserne 48 Grid1_1,20,2019 Q2
Caserne 48 Grid1_1,35,2019 Q3
Caserne 48 Grid1_1,19,2019 Q4
Caserne 48 Grid1_1,12,2020 Q1
Caserne 48 Grid1_1,25,2020 Q2
Caserne 48 Grid1_1,20,2020 Q3
Caserne 48 Grid1_1,23,2020 Q4
Caserne 48 Grid1_1,34,2021 Q1
Caserne 48 Grid1_1,35,2021 Q2
Caserne 48 Grid1_1,35,2021 Q3
Caserne 48 Grid1_1,35,2021 Q4
Caserne 48 Grid1_1,32,2022 Q1
Caserne 48 Grid1_1,34,2022 Q2
Caserne 48 Grid1_2,15,2015 Q1
Caserne 48 Grid1_2,22,2015 Q2
Caserne 48 Grid1_2,21,2015 Q3
Caserne 48 Grid1_2,14,2015 Q4
Caserne 48 Grid1_2,22,2016 Q1
